label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16
4.0,-0.13372013,0.22816803,-0.43158132,0.035438854,-0.29073673,-0.28276324,-0.35602376,0.739993,0.29685536,-0.5878185,-0.89130545,-0.53812355,0.36595583,-0.61850995,-0.27140802,0.17594922,0.86906886,0.8001256,0.6966244,0.8592731,0.7532099,0.78759456,0.72712725,0.5226445,0.7792086,0.5892505,0.4644468,0.59599745,0.74908775,0.5618264,0.82456565,0.81407213
1.0,-0.13534969,0.21967609,-0.42580464,0.036027364,-0.29328805,-0.28132802,-0.35032192,0.72824955,0.29539886,-0.58199906,-0.8823053,-0.528887,0.35101518,-0.60579306,-0.26571614,0.16832995,0.87007827,0.79863226,0.70033884,0.8661231,0.7541913,0.7883809,0.72898597,0.52682567,0.78329146,0.59575933,0.47054595,0.5989016,0.75419784,0.571058,0.83408844,0.8184333
2.0,-0.13403341,0.22922279,-0.43435705,0.035739277,-0.29380232,-0.28512174,-0.3595624,0.7450853,0.2991578,-0.5921093,-0.89781976,-0.5414745,0.36688069,-0.62200946,-0.2741921,0.17767203,0.86807966,0.79901755,0.6951564,0.858395,0.7523228,0.785719,0.7257734,0.52038807,0.7781185,0.5870094,0.4614094,0.5935324,0.7469899,0.5593145,0.8231765,0.8131152
2.0,-0.13430646,0.23058234,-0.43727168,0.036016654,-0.29658526,-0.28745162,-0.3631969,0.7505064,0.30141276,-0.5964345,-0.90442735,-0.5450775,0.36849633,-0.62586015,-0.2771569,0.1797232,0.8670851,0.79805326,0.69355637,0.8572455,0.75144124,0.7838791,0.7244239,0.51804984,0.7768704,0.5845991,0.45824537,0.5910513,0.74477935,0.5564963,0.8214251,0.8120118
4.0,-0.13384113,0.23285787,-0.43783572,0.035559412,-0.29421014,-0.2868544,-0.36328453,0.75192124,0.30077836,-0.59624135,-0.9039483,-0.54653966,0.3729052,-0.6280497,-0.27783197,0.18146886,0.8672344,0.7991097,0.69306415,0.8554012,0.7515321,0.7844841,0.72464097,0.5177489,0.77610224,0.5836785,0.4577518,0.59126866,0.74411005,0.55482674,0.8192842,0.811181
4.0,-0.13422328,0.23109812,-0.43757486,0.035946425,-0.2963618,-0.28750396,-0.36346212,0.75111556,0.30144626,-0.59670043,-0.90479463,-0.5455913,0.36937764,-0.62653625,-0.2774635,0.18016101,0.86704725,0.79817116,0.6933694,0.8568314,0.75140345,0.783867,0.72436184,0.5178387,0.77664876,0.5842648,0.45794645,0.5909248,0.7444941,0.5560131,0.8209167,0.8117856
3.0,-0.13493517,0.2237031,-0.43005678,0.03606049,-0.2945413,-0.2836169,-0.35516083,0.73651737,0.29768467,-0.5873929,-0.8906172,-0.5348717,0.35746607,-0.6132678,-0.26993644,0.1725147,0.8689683,0.79838216,0.69782126,0.8628778,0.75315523,0.78671,0.7272514,0.5235472,0.780902,0.59157646,0.46592847,0.5959604,0.7507042,0.5655939,0.8293225,0.8160414
3.0,-0.13493419,0.22285172,-0.4288811,0.03600515,-0.29384577,-0.28283784,-0.35376015,0.73426956,0.2969139,-0.5857842,-0.888155,-0.5333065,0.3562008,-0.61145467,-0.26874506,0.17150363,0.8693146,0.79859936,0.698493,0.86357015,0.7534786,0.7873028,0.72775114,0.5244773,0.7814856,0.59264654,0.46721396,0.5968671,0.75163525,0.5669392,0.8303523,0.81659406
3.0,-0.13552548,0.2194009,-0.42573303,0.036001645,-0.29353732,-0.28147417,-0.35028958,0.7280402,0.2954882,-0.58198225,-0.88215154,-0.5287188,0.35038114,-0.6052871,-0.26570922,0.16814171,0.87009525,0.7984987,0.7004431,0.8663707,0.7541884,0.78829485,0.7290807,0.5268525,0.7834238,0.59595686,0.47063383,0.5988596,0.7542472,0.57136583,0.8345415,0.8186559
2.0,-0.13423476,0.22973828,-0.4359706,0.035970546,-0.29567766,-0.28651312,-0.36164325,0.74805385,0.30052182,-0.59462535,-0.9017117,-0.5433736,0.36732715,-0.62400806,-0.27580732,0.17864764,0.8674779,0.79835254,0.6942817,0.8579404,0.7518065,0.7845963,0.7249514,0.5190785,0.7774774,0.5857185,0.4596384,0.59208083,0.74580836,0.5578642,0.8223829,0.81255704
3.0,-0.13504529,0.22316998,-0.42960632,0.036061898,-0.29454863,-0.28345525,-0.3546807,0.7356211,0.29751125,-0.58686876,-0.889774,-0.5342034,0.3565444,-0.61232877,-0.26951426,0.17201242,0.8690777,0.7983391,0.6981066,0.86331624,0.7532484,0.78682923,0.7274465,0.52387875,0.78119385,0.5920647,0.46641186,0.5962261,0.75107825,0.56625426,0.8299773,0.8163627
3.0,-0.13562985,0.22266938,-0.43032008,0.036163025,-0.29632294,-0.28464642,-0.35580325,0.736754,0.29857144,-0.58827055,-0.891656,-0.53479815,0.35505384,-0.61209625,-0.27040488,0.1720419,0.8687832,0.79757833,0.69788647,0.8637678,0.7529258,0.7859443,0.72721255,0.52319425,0.78119826,0.5918483,0.465618,0.5952735,0.7505623,0.5662285,0.8307125,0.81663746
4.0,-0.1339543,0.22963354,-0.43426493,0.035598915,-0.2930236,-0.28484,-0.35931465,0.7450068,0.29885638,-0.5917237,-0.8971564,-0.5415366,0.3677666,-0.62213504,-0.2741658,0.17794287,0.8681967,0.7993315,0.6951618,0.8580729,0.75240797,0.78598636,0.72596496,0.52048844,0.77803695,0.587003,0.46153346,0.59375983,0.7470031,0.559158,0.8228671,0.8130428
3.0,-0.13507129,0.22207236,-0.42823544,0.036033195,-0.2938738,-0.28258544,-0.3530725,0.7329982,0.29666325,-0.58504355,-0.8870064,-0.5323416,0.3548995,-0.61016005,-0.26812524,0.1707789,0.869458,0.79854065,0.69888675,0.8641967,0.7536079,0.7874717,0.7280007,0.5249561,0.78189623,0.593331,0.4679013,0.5972499,0.7521893,0.567863,0.83125234,0.81702447
2.0,-0.1339155,0.22958522,-0.43422753,0.035663944,-0.29297853,-0.2847512,-0.35927063,0.7449863,0.29881263,-0.591671,-0.89719534,-0.54146236,0.36785308,-0.62219375,-0.27410126,0.17792937,0.86817575,0.7993775,0.6951355,0.85807395,0.7524175,0.78602165,0.7259181,0.5205266,0.7780168,0.58699596,0.4615529,0.59379846,0.74708337,0.5591149,0.8227661,0.8129834
1.0,-0.1350157,0.22150293,-0.4274061,0.03601723,-0.29334933,-0.28198218,-0.3520722,0.73142666,0.2960859,-0.5839007,-0.8853155,-0.53124225,0.35411382,-0.6089985,-0.26725012,0.17007732,0.86969334,0.79872364,0.6993426,0.86464405,0.7538425,0.78791416,0.7283142,0.52562374,0.7822842,0.5940509,0.4688079,0.59791285,0.75285757,0.56876045,0.8318748,0.81735575
4.0,-0.13394324,0.23200858,-0.4376729,0.035767704,-0.29523814,-0.28709412,-0.36331862,0.7514477,0.3010484,-0.59642017,-0.9043475,-0.5460351,0.37119374,-0.6273946,-0.2775519,0.18077679,0.86714983,0.7986711,0.69323504,0.85608834,0.75149053,0.7842299,0.7244642,0.51783603,0.7763758,0.5839565,0.45789012,0.5911519,0.744322,0.55540943,0.82001036,0.81143624
4.0,-0.13355225,0.22941442,-0.4326326,0.035392903,-0.29066825,-0.28316566,-0.35711187,0.7420816,0.2972555,-0.5890044,-0.8931339,-0.5396958,0.3680963,-0.6205583,-0.27244925,0.17716067,0.8688303,0.8002509,0.6959768,0.85824525,0.7529983,0.7873139,0.7267545,0.5218649,0.7785483,0.5881699,0.46333715,0.59537375,0.74820966,0.560337,0.8231461,0.8133924
3.0,-0.1350365,0.22203243,-0.42807537,0.0360156,-0.29367334,-0.28243205,-0.35286143,0.73270863,0.2965154,-0.5847889,-0.8866276,-0.53215516,0.3548919,-0.6099944,-0.26795763,0.17068923,0.8695142,0.7986174,0.6989663,0.86422753,0.75366217,0.78759074,0.7280725,0.5250909,0.78195065,0.5934498,0.46807864,0.5974021,0.75231,0.5679931,0.8313021,0.81706244
2.0,-0.13417245,0.22834925,-0.43391955,0.035884053,-0.29432636,-0.2850947,-0.3592076,0.7441679,0.29915404,-0.591792,-0.8974184,-0.5406717,0.36533538,-0.62097335,-0.27370876,0.17692861,0.86809886,0.79878044,0.6954399,0.8590882,0.75237435,0.78568697,0.725808,0.5206939,0.778461,0.58752245,0.4618449,0.5936812,0.74742424,0.5600912,0.8240089,0.81346834
3.0,-0.13501519,0.22344634,-0.42991957,0.03607557,-0.29466367,-0.28362596,-0.35504228,0.7362414,0.29769143,-0.5872787,-0.8904177,-0.5346417,0.35700655,-0.6128839,-0.26983094,0.17231968,0.8689899,0.7983111,0.69791365,0.8630874,0.75316364,0.7866944,0.72731066,0.5236347,0.7810218,0.5917536,0.4660655,0.59600234,0.7508293,0.56584895,0.829631,0.8161802
4.0,-0.13387138,0.23065825,-0.4351872,0.035549007,-0.29304272,-0.2852551,-0.36028633,0.74683595,0.2992522,-0.5927907,-0.8987567,-0.54289997,0.36950633,-0.6238116,-0.27512223,0.17898816,0.86798,0.79939705,0.6945967,0.85722744,0.7522063,0.7856931,0.7256635,0.51979375,0.77748126,0.58609366,0.46056077,0.59318197,0.74623746,0.5579142,0.82174796,0.812496
1.0,-0.13524708,0.21841685,-0.42392588,0.035959546,-0.29204452,-0.27996725,-0.34803605,0.72469395,0.29407302,-0.5793799,-0.8783871,-0.5264169,0.34928957,-0.603123,-0.26377195,0.1667872,0.87062263,0.79906493,0.7013687,0.8671092,0.75472695,0.7893856,0.729739,0.52834314,0.78416926,0.5974073,0.47261855,0.6004153,0.75570166,0.57310814,0.83553064,0.819198
3.0,-0.13527036,0.22155724,-0.42806247,0.03607132,-0.29429328,-0.28272045,-0.35296878,0.7325991,0.29677412,-0.58498204,-0.8868434,-0.5319814,0.35389143,-0.6094493,-0.26800525,0.17040914,0.8694637,0.7983363,0.69903904,0.8646215,0.7535989,0.78735757,0.72807384,0.52504873,0.7821111,0.5936336,0.4680754,0.59723216,0.7523608,0.568333,0.83188504,0.8173053
3.0,-0.1350318,0.2235556,-0.43006897,0.03606798,-0.2947551,-0.28374058,-0.3552183,0.73650765,0.29778767,-0.58747613,-0.89069515,-0.5348366,0.3571302,-0.6130726,-0.26998287,0.17243841,0.8689513,0.7982812,0.69784176,0.8630062,0.7531299,0.78661996,0.72726196,0.5235174,0.78095186,0.5916343,0.46591187,0.59588695,0.75070184,0.56570417,0.8295326,0.8161339
2.0,-0.13423792,0.22706038,-0.43218836,0.035769112,-0.2933473,-0.2840344,-0.35718408,0.740844,0.29808986,-0.58944464,-0.89374787,-0.5383674,0.36332992,-0.61814725,-0.2720092,0.1754257,0.8686336,0.7990413,0.69645584,0.86017424,0.7528299,0.7865209,0.7265987,0.522036,0.7793574,0.58912987,0.4637204,0.5949752,0.74876904,0.5621217,0.8256497,0.8143628
2.0,-0.13396573,0.22839347,-0.43306437,0.03568562,-0.2928815,-0.28419167,-0.35801208,0.7426469,0.29826233,-0.5902957,-0.8950932,-0.5397854,0.36574078,-0.6201575,-0.27286214,0.1766232,0.868476,0.79932266,0.69587564,0.85907507,0.75269103,0.7864329,0.726311,0.5214151,0.7787187,0.5881272,0.46280524,0.5945637,0.74800766,0.5606801,0.82412964,0.8136593
3.0,-0.13539849,0.22388045,-0.4314715,0.036201824,-0.29650444,-0.2851364,-0.35707778,0.73905486,0.29910976,-0.58969295,-0.89395124,-0.53646845,0.35715923,-0.61439914,-0.27151465,0.17326057,0.86847174,0.7975962,0.69714564,0.8627611,0.7526486,0.78555244,0.72668695,0.5223282,0.7804896,0.5906262,0.46436054,0.59453744,0.7496378,0.56460077,0.82917696,0.81584996
4.0,-0.13401164,0.23029386,-0.43542293,0.035679962,-0.2939819,-0.28569865,-0.36072284,0.7471703,0.29968977,-0.5933943,-0.89969933,-0.5430132,0.36861932,-0.62377733,-0.27532768,0.1788128,0.86782044,0.79901177,0.6945246,0.85752314,0.7520727,0.7853139,0.72544014,0.5195699,0.7775169,0.58601123,0.4602841,0.59281564,0.7461049,0.5579772,0.82205987,0.81256145
3.0,-0.13511074,0.2257103,-0.43318832,0.036195513,-0.29674536,-0.28590557,-0.35895386,0.74242896,0.29988798,-0.59177375,-0.8972121,-0.5389565,0.3602215,-0.61769265,-0.27318114,0.17507379,0.8680352,0.7976317,0.69608897,0.861259,0.75226414,0.7849818,0.7259732,0.5210429,0.7794511,0.58886254,0.46252477,0.5934461,0.7482209,0.56226146,0.82699347,0.81475365
3.0,-0.13555643,0.2245674,-0.43277356,0.03626521,-0.29761672,-0.28619874,-0.35869682,0.74146634,0.3001073,-0.59156716,-0.8967389,-0.5381059,0.35796204,-0.61602885,-0.27288038,0.1742359,0.868078,0.7971944,0.6964615,0.86221707,0.7522684,0.78476226,0.72616893,0.52127177,0.7799381,0.58956534,0.4629505,0.5934368,0.74860513,0.56333905,0.82840186,0.8154109
1.0,-0.13295762,0.20046605,-0.39552572,0.03467073,-0.27144468,-0.25897998,-0.3129139,0.67114395,0.27283,-0.5383502,-0.81798804,-0.48937127,0.3264783,-0.5634416,-0.234933,0.14552394,0.8793588,0.8065643,0.71655947,0.88052714,0.76336986,0.8048496,0.74152476,0.55185544,0.7969239,0.62223274,0.5050865,0.6243943,0.77811176,0.60398394,0.8556847,0.82992005
2.0,-0.13379547,0.22739501,-0.43146378,0.03566557,-0.29170746,-0.28295887,-0.35607678,0.7396415,0.29710224,-0.58803713,-0.8918051,-0.53768486,0.36446115,-0.61803454,-0.27114993,0.17532949,0.8689512,0.7997441,0.6967432,0.8598663,0.75316304,0.7873559,0.7269075,0.5227076,0.77942735,0.58946115,0.46453562,0.5958748,0.74928844,0.562299,0.82514757,0.8142455
1.0,-0.13550201,0.21934673,-0.4257171,0.036039803,-0.2935949,-0.2814518,-0.35028028,0.7280117,0.2954871,-0.5819888,-0.8822177,-0.5286752,0.3503194,-0.6053115,-0.2656603,0.16809118,0.8700787,0.7984883,0.700442,0.8664003,0.7541877,0.7882919,0.72903824,0.5268678,0.7834283,0.59595805,0.47064438,0.5988676,0.7542817,0.57137424,0.8345275,0.81863606
1.0,-0.13446254,0.22232717,-0.42668074,0.035725225,-0.29106337,-0.28075027,-0.35085475,0.7302601,0.29488146,-0.58225775,-0.88287216,-0.53075635,0.35608503,-0.6091192,-0.26645678,0.17028889,0.87012607,0.7996448,0.69961524,0.863991,0.75423086,0.7889409,0.72878575,0.52632564,0.78225523,0.59429526,0.46967,0.598964,0.75326097,0.568752,0.83106506,0.81715065
3.0,-0.13471788,0.22361085,-0.42924914,0.035933625,-0.29340494,-0.2827984,-0.354066,0.7350434,0.29688233,-0.5860598,-0.8886064,-0.5339679,0.35757953,-0.6125009,-0.2690729,0.17210168,0.8692795,0.7988175,0.6982362,0.86295855,0.75345016,0.7873636,0.72763664,0.52423644,0.78116065,0.5921562,0.46683896,0.5967652,0.7512812,0.5662166,0.8294958,0.8162144
2.0,-0.13401562,0.23103061,-0.43668666,0.03579851,-0.2950139,-0.28658596,-0.36225003,0.74954104,0.30057114,-0.5952141,-0.9025349,-0.54462403,0.36962658,-0.6256811,-0.2765568,0.17976496,0.86740047,0.79868466,0.69381404,0.85689414,0.7517141,0.78460044,0.7248231,0.51857996,0.7769314,0.58489573,0.45892042,0.59180456,0.74513656,0.5566437,0.82108283,0.8119807
4.0,-0.13390931,0.23001993,-0.43449226,0.035551306,-0.29282236,-0.28487659,-0.3595154,0.7454897,0.29888606,-0.59191394,-0.897425,-0.5419252,0.36848253,-0.62263095,-0.27442086,0.17830259,0.8681677,0.7994328,0.6950063,0.8577565,0.75237375,0.7859763,0.7259312,0.5203246,0.7778631,0.5867502,0.46129823,0.5936614,0.7467998,0.5587717,0.82247394,0.8128706
3.0,-0.13539386,0.22418223,-0.43179262,0.03617678,-0.29661512,-0.28533953,-0.35743994,0.7396478,0.29928178,-0.59009457,-0.8945209,-0.536915,0.3575698,-0.61489105,-0.27183622,0.1735605,0.8683989,0.7975661,0.69698083,0.86252946,0.7525809,0.78542316,0.72658265,0.5220814,0.78032243,0.59033895,0.46402892,0.5943121,0.7493535,0.56424034,0.8288824,0.81571
3.0,-0.13476568,0.22374381,-0.42959207,0.035973214,-0.29376358,-0.28308845,-0.35450503,0.7356816,0.2971682,-0.5865829,-0.8894047,-0.53438234,0.35771966,-0.6129251,-0.26942575,0.17232752,0.86915934,0.79868907,0.6980506,0.8628478,0.75334024,0.78713495,0.7274763,0.52395463,0.7810215,0.59187895,0.46645793,0.59645957,0.7510259,0.565893,0.8293147,0.8160983
4.0,-0.13395357,0.2312029,-0.43656752,0.035721596,-0.2945767,-0.28638312,-0.36203328,0.7493495,0.30035987,-0.5949193,-0.9020498,-0.54456246,0.36999866,-0.6256648,-0.27644777,0.17982672,0.8674841,0.79885954,0.69386685,0.85676384,0.7517826,0.78478295,0.72494024,0.518692,0.77692646,0.58495116,0.45906717,0.59198326,0.74519336,0.55664563,0.82096964,0.81197
2.0,-0.13398193,0.23010647,-0.4354351,0.035779204,-0.29429877,-0.28574872,-0.36079156,0.7471604,0.29977465,-0.5935255,-0.9000093,-0.54294217,0.3682731,-0.62380314,-0.27526015,0.1786617,0.8677631,0.798903,0.6945227,0.8576544,0.7520524,0.7852353,0.725312,0.51956075,0.77754456,0.5860021,0.46025613,0.59275585,0.74613726,0.5580261,0.82211065,0.8125461
2.0,-0.13390982,0.22777842,-0.43196973,0.035605244,-0.29195964,-0.28337473,-0.35667402,0.7406026,0.29746386,-0.5887058,-0.8926745,-0.5383925,0.36495966,-0.61860937,-0.27176756,0.17581402,0.8688332,0.79963374,0.696475,0.8595827,0.75301147,0.787072,0.72681177,0.5222879,0.7792064,0.5890657,0.46399394,0.5954639,0.7488561,0.5617965,0.82488596,0.81410956
3.0,-0.13559082,0.22176352,-0.42909825,0.036149126,-0.29563308,-0.28379917,-0.35434803,0.73444146,0.2977694,-0.58662355,-0.8892012,-0.5331667,0.35376945,-0.61031,-0.26913923,0.17097633,0.86911744,0.7978066,0.6985589,0.8644841,0.7532521,0.7865575,0.72767794,0.52416503,0.78179276,0.5929318,0.4669394,0.59621704,0.7515602,0.5675853,0.83172214,0.8171606
3.0,-0.13564539,0.2225489,-0.4302858,0.03619823,-0.296436,-0.28465718,-0.35578787,0.7366811,0.29859492,-0.5882728,-0.89168984,-0.5347171,0.35485187,-0.61200505,-0.27035916,0.17195264,0.8687713,0.7975351,0.6979062,0.86385685,0.7529213,0.785919,0.72719306,0.5232153,0.7812349,0.5918931,0.46564633,0.59527045,0.7506112,0.5663031,0.8308018,0.816667
4.0,-0.13397396,0.23158342,-0.43705064,0.03571906,-0.29480636,-0.28669792,-0.36258835,0.7502793,0.30065557,-0.59555423,-0.90298945,-0.545222,0.37058172,-0.6263898,-0.27696228,0.18027967,0.8673483,0.7987941,0.69358754,0.8564497,0.7516536,0.78454757,0.7247675,0.5183135,0.7766818,0.58452356,0.45855248,0.591623,0.7448063,0.556099,0.8205602,0.8117496
4.0,-0.13391095,0.23044637,-0.4352907,0.035634417,-0.29355502,-0.28545865,-0.36049208,0.7469611,0.29946172,-0.59309125,-0.8992577,-0.5429241,0.36899725,-0.6238131,-0.27517408,0.17885071,0.8678956,0.799194,0.69457346,0.85739654,0.7521467,0.78550947,0.72552156,0.5196988,0.77750826,0.5860558,0.46043965,0.5930101,0.7461864,0.5579654,0.8218976,0.81251955
4.0,-0.1342166,0.23050492,-0.436776,0.035926145,-0.29590803,-0.28698158,-0.36253318,0.7495963,0.3009472,-0.59562635,-0.9031678,-0.5445203,0.3684958,-0.6253112,-0.27664733,0.17945692,0.8672809,0.7983042,0.69382536,0.8573239,0.75161546,0.78426653,0.7246856,0.5184603,0.77704626,0.5849784,0.45879677,0.59152573,0.7451296,0.556905,0.8215986,0.81216013
4.0,-0.13410419,0.22950049,-0.43508533,0.03583528,-0.2945971,-0.28572416,-0.36048713,0.7464215,0.29974398,-0.5932251,-0.8995447,-0.5423436,0.36715245,-0.6229531,-0.27490646,0.17812493,0.86781275,0.79874414,0.69476324,0.85815567,0.7521016,0.7852381,0.72540253,0.5198037,0.7778155,0.58641714,0.4606164,0.5928951,0.7464495,0.558641,0.8227752,0.8128488
4.0,-0.13400371,0.23041075,-0.43541938,0.035638314,-0.29379445,-0.28564882,-0.36068374,0.7471887,0.29963043,-0.5933229,-0.89955777,-0.5430568,0.368858,-0.6238187,-0.2753511,0.17890242,0.86784655,0.7990852,0.69451624,0.8574327,0.75208694,0.7853679,0.72549087,0.51957744,0.77748954,0.5859981,0.46029422,0.5928548,0.7460905,0.5579225,0.82198226,0.8125435
4.0,-0.13382202,0.23176457,-0.43711582,0.035758283,-0.29469347,-0.286586,-0.36261553,0.75041586,0.300581,-0.59558916,-0.9031653,-0.54533595,0.37096444,-0.6267918,-0.27692342,0.18037099,0.8673244,0.7988861,0.693526,0.8562787,0.7516739,0.78461313,0.7246605,0.5182981,0.776587,0.5843792,0.45849177,0.59164816,0.7447636,0.55589116,0.82022136,0.8115843
1.0,-0.13511223,0.22033577,-0.42608702,0.035987686,-0.2928506,-0.2812285,-0.35054648,0.7288726,0.29532978,-0.5821868,-0.8826738,-0.52941555,0.35227498,-0.60675085,-0.26593924,0.16883074,0.87005055,0.7988485,0.7001154,0.86558366,0.7541764,0.78847075,0.7288645,0.5266507,0.7830025,0.5953267,0.47024956,0.59885687,0.75392973,0.5704129,0.8332745,0.81806594
2.0,-0.13415775,0.22930758,-0.43524143,0.035955787,-0.2951032,-0.28593862,-0.36075664,0.74669635,0.29998663,-0.5935887,-0.9001946,-0.5424286,0.3667992,-0.6230565,-0.27503347,0.17807415,0.8676959,0.7985597,0.69467205,0.85828376,0.7520202,0.7850276,0.7252303,0.51966476,0.77779347,0.5863196,0.4604195,0.59268117,0.74639285,0.55858016,0.8228282,0.8128188
2.0,-0.13375917,0.23042539,-0.43473652,0.035563312,-0.29265475,-0.2848466,-0.35972777,0.74600476,0.2988899,-0.5921401,-0.8978643,-0.54232144,0.3692737,-0.62334085,-0.27460313,0.17864142,0.8681126,0.79955167,0.69482833,0.85740227,0.75234747,0.78598857,0.72579634,0.5201675,0.77765965,0.58642745,0.46104273,0.5935755,0.74660265,0.55830616,0.8219149,0.8126028
2.0,-0.13409248,0.23205796,-0.43825307,0.0358563,-0.29608983,-0.28769714,-0.3641104,0.7524992,0.30162856,-0.5973866,-0.90580463,-0.54667807,0.37107286,-0.62794054,-0.278175,0.18106715,0.8669227,0.7983387,0.6929343,0.8560401,0.75127655,0.783745,0.72418135,0.5173464,0.77619344,0.5835419,0.45724696,0.5905738,0.7439033,0.55498666,0.81990725,0.8113081
2.0,-0.13401175,0.23176897,-0.4377587,0.03586317,-0.29570663,-0.28728783,-0.36350948,0.75157756,0.301257,-0.5966878,-0.9048126,-0.5460338,0.3707275,-0.6273448,-0.2776245,0.18066576,0.86706513,0.7984838,0.69319636,0.8562678,0.75142574,0.78404707,0.72434485,0.517748,0.77640086,0.58393455,0.45777318,0.59098566,0.7443041,0.5554537,0.82016873,0.81146455
3.0,-0.13484421,0.22440112,-0.4307083,0.036041234,-0.29462945,-0.28392667,-0.35587358,0.73778564,0.29798526,-0.5881783,-0.8918161,-0.53581756,0.3585965,-0.61447227,-0.2705775,0.17319976,0.8688123,0.79839015,0.6974345,0.8623156,0.7530123,0.7864932,0.72700197,0.5230555,0.78051716,0.59092116,0.4652348,0.5955414,0.75015414,0.5647267,0.8285286,0.81565183
3.0,-0.13483906,0.22351807,-0.4295087,0.035998933,-0.29393435,-0.28312892,-0.35445055,0.7354992,0.2972059,-0.58654547,-0.8893367,-0.5342142,0.35730118,-0.6126345,-0.26935762,0.1721623,0.86915946,0.7986082,0.69811356,0.8630297,0.7533383,0.7870939,0.7274985,0.52400327,0.7811107,0.592007,0.46653935,0.59646237,0.75111276,0.56608915,0.82956725,0.81620705
3.0,-0.13483708,0.22355038,-0.42955285,0.035998575,-0.2939642,-0.28316012,-0.35450378,0.7355829,0.29723746,-0.5866082,-0.8894291,-0.5342753,0.35734275,-0.61270255,-0.26940334,0.17219949,0.86914843,0.7985957,0.69809026,0.8630049,0.7533242,0.7870698,0.72748095,0.5239674,0.78109246,0.59196615,0.46649107,0.59642744,0.75107485,0.56604105,0.8295328,0.8161874
2.0,-0.1339098,0.22701035,-0.43116063,0.03564262,-0.2917583,-0.2829045,-0.35577124,0.73902565,0.29702303,-0.5877025,-0.89121026,-0.53723705,0.36373967,-0.6173122,-0.27089953,0.17497809,0.86903256,0.7996746,0.696948,0.8602001,0.7532127,0.7874045,0.7270689,0.52291894,0.7796461,0.5898144,0.46485993,0.5960316,0.7495264,0.56279045,0.8256844,0.8145076
4.0,-0.13404465,0.2315108,-0.43698856,0.035691503,-0.29477608,-0.28671038,-0.36252707,0.7501675,0.3006495,-0.5954709,-0.90280306,-0.54513764,0.37045723,-0.6261695,-0.27695662,0.18024178,0.8673735,0.7987853,0.6936266,0.8565181,0.7516584,0.78455144,0.72484416,0.5183477,0.77672744,0.58461386,0.45861536,0.5916474,0.74485147,0.55620724,0.8207124,0.8118323
3.0,-0.13510327,0.22235893,-0.42871135,0.036059514,-0.2942353,-0.28294277,-0.35365728,0.7338973,0.29701284,-0.5857229,-0.88802993,-0.5329574,0.35528162,-0.6108213,-0.26861852,0.17115453,0.8693133,0.7984132,0.6986252,0.86396766,0.753467,0.78719985,0.7278017,0.5245709,0.7816822,0.59292,0.46737695,0.5968578,0.75181437,0.5673615,0.8309135,0.8168346
1.0,-0.13563474,0.21958058,-0.42634097,0.03607952,-0.29425508,-0.2820251,-0.35108417,0.7291473,0.2960262,-0.58293414,-0.88359624,-0.52942747,0.35048634,-0.6059704,-0.26632512,0.16849324,0.8698798,0.7982364,0.7001343,0.86622626,0.7539915,0.7878676,0.72879285,0.5263459,0.78319883,0.59548825,0.46995744,0.5982964,0.7537937,0.570836,0.83428353,0.81848615
2.0,-0.13399783,0.23136526,-0.437186,0.035844717,-0.29535216,-0.2869017,-0.36283845,0.7504906,0.30088788,-0.5959071,-0.9036317,-0.5452732,0.37013716,-0.6264857,-0.27703732,0.18017334,0.867237,0.7985914,0.69352204,0.8566044,0.75158125,0.78434443,0.7245796,0.51819545,0.77668,0.58443934,0.45838362,0.59142417,0.7447564,0.5560798,0.82063377,0.8117252
2.0,-0.13400535,0.2305086,-0.4361594,0.03584921,-0.29490322,-0.28627175,-0.36167297,0.748522,0.3002913,-0.59457207,-0.9016349,-0.5438576,0.3688253,-0.6248591,-0.27597713,0.17920601,0.8675192,0.7987086,0.69411284,0.8573095,0.7518437,0.7848163,0.7249654,0.5189898,0.7772106,0.5853729,0.45947167,0.5921678,0.7455882,0.5572712,0.82157624,0.8122263
1.0,-0.13546309,0.2206321,-0.4273586,0.0360994,-0.29444063,-0.28249967,-0.35222948,0.7311653,0.29653025,-0.58420014,-0.8856007,-0.5308932,0.3522584,-0.60792387,-0.26731735,0.16954973,0.8696155,0.7982276,0.6995008,0.8653718,0.75374484,0.78751075,0.7283502,0.52556866,0.7825887,0.5944267,0.4688395,0.5976262,0.7529611,0.56942755,0.83298385,0.81783426
2.0,-0.13394856,0.23069258,-0.43626553,0.0358467,-0.29481488,-0.28626102,-0.3617629,0.74874777,0.3002907,-0.5946641,-0.9018048,-0.5440342,0.36918303,-0.6251558,-0.2760657,0.17936277,0.86749774,0.7987646,0.6940349,0.85715073,0.75183254,0.7848229,0.7249176,0.5189209,0.77712077,0.5852363,0.45936176,0.59213126,0.7455006,0.5570697,0.8213404,0.81211513
