label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17
2.0,-0.91355705,0.38894457,0.5391577,0.41542006,0.21923259,-0.5708633,0.6393245,0.6001379,-0.0050498005,0.48170316,0.88064307,-0.73727167,0.484024,-0.6477865,-0.41367203,0.59540105,0.018118769,0.42176837,0.7399822,0.6142093,0.6011392,0.63713306,0.5742842,0.5598655,0.5550837,0.69968915,0.64856964,0.3947564,0.5500398,0.5614193,0.44207814,0.6674116,0.54123545,0.7769729
4.0,-0.9200234,0.3924423,0.5474025,0.4192347,0.22455946,-0.5761634,0.64362305,0.6040827,-0.00894008,0.48745602,0.88837963,-0.7398336,0.48974466,-0.6535378,-0.4133513,0.6008006,0.021041885,0.41968116,0.73751307,0.61232954,0.5960434,0.6351553,0.57198966,0.5580404,0.5516107,0.69341236,0.64864624,0.3908112,0.5466374,0.5587469,0.43575174,0.6646383,0.5383317,0.77523893
7.0,-0.91687745,0.39073652,0.543326,0.41736555,0.22187701,-0.5735889,0.6415366,0.60214967,-0.006962383,0.4846385,0.88460493,-0.73856723,0.48691338,-0.6506934,-0.41361547,0.59818745,0.019587964,0.42065844,0.73871696,0.61324537,0.59855765,0.63612133,0.5730737,0.5589082,0.5533096,0.69659024,0.64856744,0.39273787,0.54828185,0.56003577,0.43886736,0.6660046,0.53974026,0.7761092
3.0,-0.919767,0.39249754,0.54804134,0.41994,0.22540286,-0.5759634,0.6433186,0.60404325,-0.0094144065,0.48752248,0.88833815,-0.73957175,0.48993945,-0.6537839,-0.4126405,0.60130864,0.021490693,0.4199478,0.7376213,0.6124686,0.5957468,0.6356522,0.57244474,0.5581763,0.5519564,0.69235677,0.649281,0.39087382,0.5467413,0.55939025,0.43552035,0.6646916,0.5380942,0.7752053
5.0,-0.92192715,0.3938219,0.55130506,0.4216769,0.22783634,-0.5778185,0.64472276,0.60537344,-0.0110905785,0.48962605,0.89117175,-0.74033856,0.49220753,-0.6560363,-0.4120549,0.6033805,0.022787347,0.41938984,0.7368008,0.6118618,0.5937633,0.6351174,0.57182497,0.5576134,0.55085015,0.68961525,0.64965117,0.38947004,0.5456292,0.5586927,0.43310308,0.66372496,0.5369819,0.7745949
3.0,-0.9179188,0.39131254,0.5448517,0.41832706,0.22281393,-0.57434887,0.6421609,0.60289323,-0.007611394,0.4855861,0.88581884,-0.7389074,0.48773074,-0.6515496,-0.41358152,0.5995202,0.02016531,0.4202354,0.7383526,0.6129845,0.5976783,0.63607615,0.57276624,0.55857843,0.55290097,0.69532746,0.6487091,0.3921351,0.5475977,0.5598334,0.43784723,0.6655965,0.5390604,0.7758152
6.0,-0.915927,0.3899669,0.5410801,0.4159134,0.21988562,-0.5727227,0.640998,0.6015354,-0.005716216,0.4834324,0.88308996,-0.7384046,0.4855138,-0.64927536,-0.4144504,0.59676194,0.018540606,0.42072842,0.7390917,0.6134602,0.5998633,0.6360516,0.57305753,0.5590916,0.5536532,0.69883776,0.6478832,0.39345783,0.54874694,0.55992883,0.44036674,0.6664952,0.5404871,0.7764301
2.0,-0.91375744,0.3887483,0.5382172,0.4147269,0.21784821,-0.570854,0.63952374,0.60030353,-0.0042458996,0.48142052,0.88039017,-0.7375263,0.48337585,-0.64713216,-0.41476732,0.59521085,0.017502204,0.42128238,0.7399623,0.614111,0.60167485,0.6368601,0.57377326,0.55964136,0.55490893,0.7010872,0.6477955,0.39484435,0.54974866,0.5608805,0.44263926,0.66748476,0.5413483,0.7770212
6.0,-0.9179142,0.3914525,0.54526186,0.4184902,0.22349274,-0.57449913,0.64217544,0.60279363,-0.008022582,0.48578477,0.8860778,-0.7388724,0.48819584,-0.6519966,-0.4130473,0.5993703,0.020427167,0.42049268,0.7383084,0.61297464,0.59739864,0.6359907,0.57292587,0.5586807,0.5528361,0.69477624,0.64898974,0.39201674,0.54778403,0.5598922,0.4374992,0.6655072,0.53910786,0.7757864
4.0,-0.920666,0.39283258,0.54846376,0.419821,0.22533342,-0.57668763,0.6440136,0.604517,-0.009484744,0.4880913,0.889209,-0.74005234,0.4904099,-0.6542098,-0.41313347,0.60153145,0.021468818,0.419513,0.7372758,0.6121594,0.59541947,0.63506466,0.5718482,0.5578714,0.5513172,0.6924578,0.64880824,0.39039868,0.54627585,0.5586105,0.4350097,0.66434634,0.53795093,0.7750333
1.0,-0.9196903,0.392434,0.547725,0.41969588,0.22514221,-0.5759337,0.6433153,0.60393524,-0.009232994,0.48740524,0.8882283,-0.7395659,0.48982882,-0.65364796,-0.41279063,0.6010239,0.021337196,0.41995096,0.73764104,0.6124717,0.5959083,0.635543,0.5723775,0.5581903,0.55192924,0.69275266,0.6491378,0.39092508,0.5468188,0.55927193,0.43567926,0.6647317,0.5382312,0.7752656
6.0,-0.9184363,0.39151192,0.5451023,0.4180677,0.2229048,-0.5748326,0.6425853,0.60310704,-0.0077787414,0.48594403,0.8863686,-0.7392496,0.48816627,-0.65195656,-0.4136805,0.59934163,0.020157382,0.420115,0.7381235,0.612778,0.59744674,0.6355657,0.5724603,0.55845696,0.55243266,0.69532126,0.6484455,0.39182055,0.5474535,0.55928844,0.43746418,0.66534567,0.53911495,0.775688
1.0,-0.91506815,0.38963407,0.54061604,0.4161455,0.21978381,-0.57197237,0.6403296,0.60112077,-0.0054989588,0.48285055,0.8822084,-0.7378885,0.48490387,-0.6486946,-0.4141798,0.5967618,0.018529296,0.42102066,0.73944587,0.6137772,0.60024595,0.63673604,0.5735661,0.55933464,0.5543338,0.698878,0.64828694,0.39395106,0.54908985,0.56071335,0.44096175,0.6668682,0.54052776,0.7766296
2.0,-0.9106759,0.3872041,0.534617,0.41298822,0.21588564,-0.5684708,0.6375071,0.59834564,-0.0027886275,0.47883612,0.8769545,-0.736316,0.48109174,-0.644772,-0.4143917,0.59242076,0.016313657,0.42251602,0.7411037,0.6149878,0.60387844,0.6376514,0.5749674,0.56060874,0.55645615,0.70361876,0.6479706,0.3966131,0.55152524,0.5621202,0.44535625,0.6687088,0.54281694,0.7778025
1.0,-0.92367727,0.39461368,0.5529449,0.42217812,0.22853094,-0.5791981,0.6459468,0.606442,-0.011751248,0.49095517,0.8930502,-0.7411487,0.49341702,-0.6571968,-0.41241696,0.6045032,0.02320841,0.41866663,0.7361514,0.61132044,0.5927256,0.6343673,0.57096905,0.55706227,0.54980046,0.6886826,0.6492597,0.38848493,0.54464364,0.5576442,0.4317364,0.6630075,0.53637564,0.77415204
1.0,-0.91564846,0.39023483,0.5423893,0.41714612,0.22165483,-0.57265615,0.6406744,0.60139996,-0.006676659,0.4837796,0.8833827,-0.7379702,0.48621672,-0.6500005,-0.41313857,0.59745467,0.019410402,0.42123812,0.73916876,0.6136324,0.59917176,0.6366687,0.5737327,0.5593264,0.5540418,0.6969606,0.64897066,0.39339024,0.5489885,0.5608215,0.43969616,0.6664698,0.54013574,0.7763951
3.0,-0.92138135,0.3932063,0.5493373,0.42021984,0.22584265,-0.5772615,0.64448535,0.6049723,-0.009876188,0.48869985,0.8900449,-0.74034166,0.49099892,-0.6547882,-0.41314214,0.60215074,0.021764114,0.4192516,0.73701286,0.61195254,0.5948896,0.63484716,0.5715678,0.5576554,0.5509329,0.6918222,0.64878505,0.38997185,0.54586613,0.5582955,0.43434626,0.66404325,0.53762317,0.7748404
4.0,-0.9215997,0.39352053,0.5504402,0.42106435,0.2270247,-0.57749885,0.64454615,0.6051543,-0.0105940625,0.48917902,0.89059395,-0.74029803,0.49165452,-0.65548027,-0.41243368,0.60281765,0.022362754,0.4193941,0.7369235,0.6119321,0.59426486,0.63506436,0.57179815,0.5576732,0.55095243,0.69049865,0.649345,0.38973436,0.5457922,0.5586156,0.43367502,0.6638924,0.53727674,0.7747074
4.0,-0.919022,0.39179927,0.5458662,0.4184622,0.22328076,-0.5752639,0.64294124,0.6035344,-0.0080871135,0.48642468,0.88701224,-0.73946816,0.48858058,-0.65237075,-0.41371855,0.60001403,0.020412847,0.41985798,0.73792315,0.6126231,0.59701014,0.63547933,0.57225376,0.5582593,0.55217063,0.6947269,0.6484466,0.39149088,0.5470536,0.5591041,0.43693763,0.66510826,0.5387787,0.7755112
7.0,-0.9198064,0.39251065,0.54801327,0.41988885,0.22535348,-0.576007,0.64335763,0.6040503,-0.009383734,0.48753524,0.88837904,-0.73959595,0.48995554,-0.65378714,-0.41269565,0.6012723,0.021465018,0.41992232,0.7376061,0.6124508,0.59575635,0.63559324,0.5723928,0.55815834,0.5519109,0.6924412,0.64922893,0.39085078,0.546726,0.5593188,0.43551445,0.6646762,0.538109,0.77520883
1.0,-0.9112846,0.3871752,0.5337683,0.41203332,0.2145504,-0.5688779,0.6380628,0.5986408,-0.0020959154,0.4788276,0.8771558,-0.7368761,0.48081172,-0.6444782,-0.41558656,0.5919605,0.015649155,0.4219494,0.74089634,0.61471206,0.6042553,0.6368948,0.57418066,0.5602947,0.55587703,0.70515263,0.64695084,0.39644673,0.55116457,0.56108975,0.4456291,0.6686022,0.5430312,0.7777721
1.0,-0.91761136,0.3911519,0.5445713,0.417994,0.22276685,-0.57415336,0.64195716,0.60267913,-0.007626809,0.485357,0.8854998,-0.738849,0.48765028,-0.6514658,-0.41332456,0.5990281,0.020077452,0.42048472,0.73844355,0.6130518,0.5978335,0.63603705,0.5729618,0.5587256,0.55298316,0.6953991,0.6487706,0.3922775,0.54786706,0.5599175,0.4380147,0.6656598,0.5393051,0.77583754
1.0,-0.909149,0.3864959,0.533094,0.4123576,0.21519163,-0.5672984,0.6364815,0.597398,-0.002231028,0.47763908,0.87532884,-0.7356624,0.48006892,-0.64370894,-0.41402328,0.5912269,0.015868112,0.42317134,0.74166787,0.6154425,0.6048389,0.63815135,0.57564116,0.5611078,0.55726945,0.7045385,0.64822125,0.3974619,0.55239064,0.5628661,0.44657466,0.6692951,0.5434521,0.77816844
7.0,-0.9199254,0.39246577,0.547817,0.41964197,0.22498363,-0.5760491,0.64345574,0.604139,-0.009209992,0.4874984,0.8883562,-0.7397157,0.48982108,-0.6536473,-0.4129858,0.6012091,0.021296158,0.41978064,0.7375708,0.61240053,0.59586513,0.63546324,0.57223636,0.55808634,0.55180514,0.6927595,0.64898974,0.39083877,0.5466183,0.55911684,0.4356131,0.6646516,0.5381465,0.77518445
7.0,-0.92118216,0.3931625,0.54933876,0.42032722,0.22599503,-0.5771228,0.64433086,0.6048571,-0.009934882,0.48861545,0.88990176,-0.740215,0.49097204,-0.65477145,-0.41294116,0.60212916,0.02183105,0.41938373,0.73708415,0.6120239,0.5949025,0.63499445,0.5717342,0.5577369,0.55108243,0.69167554,0.6489552,0.3900591,0.54599077,0.5585052,0.4343948,0.6641119,0.5376383,0.77487546
1.0,-0.9105339,0.38728976,0.5350565,0.41338667,0.21654084,-0.5684333,0.63738,0.59823966,-0.00314272,0.47894615,0.87703264,-0.7361385,0.48134822,-0.64502794,-0.41388714,0.59257144,0.016611978,0.42274255,0.7411342,0.6150601,0.6036402,0.63785374,0.575229,0.5607224,0.55659395,0.70296216,0.6483694,0.3965997,0.5516627,0.5624408,0.44512463,0.6687038,0.54273593,0.77780485
1.0,-0.92089546,0.3931386,0.54947066,0.4205799,0.22639084,-0.5769442,0.64409786,0.6046872,-0.010118837,0.48854506,0.8897551,-0.7400173,0.4910282,-0.6548458,-0.41252816,0.6021409,0.022007853,0.4196197,0.73718375,0.6121301,0.59484696,0.6352295,0.57201797,0.55787075,0.5513052,0.69130135,0.6492912,0.39015993,0.54618955,0.5588577,0.434382,0.66419595,0.5376327,0.7749189
4.0,-0.920404,0.3928066,0.5485146,0.4200178,0.22561917,-0.57652974,0.6438148,0.6043462,-0.009591868,0.4880098,0.88906956,-0.73986673,0.490431,-0.6542368,-0.41282865,0.60151076,0.021594062,0.4197048,0.73736686,0.61225426,0.59540474,0.6352577,0.57206947,0.55798393,0.5515108,0.69223046,0.64906865,0.3904953,0.5464546,0.55889446,0.43503374,0.6644317,0.53796124,0.77509254
4.0,-0.9206002,0.39298618,0.5491913,0.42050323,0.22622252,-0.5766813,0.6438762,0.6045387,-0.009990092,0.48830116,0.8894024,-0.739884,0.49077088,-0.654602,-0.4124964,0.6020159,0.021926627,0.41971508,0.737302,0.612227,0.59503704,0.635393,0.5721657,0.5579531,0.55150306,0.69144833,0.6493503,0.3903411,0.54632044,0.5590576,0.43463904,0.66432244,0.53771013,0.7749819
6.0,-0.91916734,0.39193732,0.5462045,0.41863853,0.22369343,-0.5754295,0.6430487,0.60357714,-0.008338451,0.4866454,0.8872851,-0.7395182,0.48888755,-0.6526886,-0.41350502,0.6000672,0.020584837,0.41991574,0.7378452,0.612576,0.59678346,0.6354105,0.572267,0.5582654,0.552072,0.6943708,0.64856434,0.39135915,0.5470643,0.5590756,0.43666503,0.6650185,0.5387305,0.775468
4.0,-0.92011344,0.39250362,0.5477142,0.41944352,0.22478998,-0.5762059,0.6436343,0.60420144,-0.0091140475,0.48757017,0.8884961,-0.7398518,0.48985755,-0.65366775,-0.41321465,0.60107654,0.021184355,0.41966912,0.73749053,0.61232036,0.5958874,0.63524264,0.5720428,0.5580187,0.55162114,0.6930352,0.6487693,0.39075285,0.54654765,0.5588401,0.43559092,0.6645882,0.5382,0.77517194
4.0,-0.9211679,0.39317238,0.5493867,0.4203855,0.22607258,-0.5771137,0.64431626,0.6048493,-0.009974124,0.48862988,0.88990813,-0.7401985,0.4909966,-0.6548033,-0.41288698,0.60215497,0.02186665,0.41940668,0.73708755,0.61203164,0.5948752,0.63502485,0.57176507,0.5577493,0.5511028,0.691599,0.6490023,0.39005986,0.5460057,0.55854756,0.4343721,0.6641155,0.53762394,0.7748758
6.0,-0.91916984,0.3918209,0.54573375,0.41822025,0.22312224,-0.5753955,0.6430949,0.60356134,-0.008018069,0.48647928,0.8871156,-0.7396086,0.48862666,-0.6524121,-0.41388392,0.59978545,0.020297334,0.41979864,0.73784953,0.6125486,0.59704083,0.6352432,0.572097,0.5582216,0.5519912,0.6949896,0.64824784,0.39141986,0.54703903,0.55883986,0.43692487,0.66505116,0.53887516,0.7755001
1.0,-0.91721857,0.39106268,0.5443424,0.41803536,0.22287953,-0.5739232,0.64171505,0.60236895,-0.007588478,0.48515314,0.88522494,-0.73860866,0.4875599,-0.6513608,-0.413102,0.5987578,0.020089343,0.4207148,0.73857254,0.6131744,0.59796375,0.63618875,0.5731681,0.55887765,0.55320215,0.6954841,0.64895886,0.3924468,0.54815245,0.56016463,0.43819705,0.6658056,0.5394362,0.77597004
6.0,-0.9200075,0.39270043,0.5486342,0.42034364,0.22594011,-0.5761861,0.64345056,0.6042073,-0.009751864,0.48783392,0.8887337,-0.73961246,0.4903102,-0.6541602,-0.4124002,0.6016969,0.021773592,0.41993374,0.73752946,0.6124156,0.595402,0.6356821,0.5724568,0.5581303,0.55187696,0.6917516,0.64947516,0.3906893,0.5466194,0.55943197,0.43512747,0.6645699,0.53789234,0.7751203
7.0,-0.92073804,0.39290166,0.5486889,0.4199911,0.22554389,-0.5767494,0.6440444,0.60457534,-0.009614287,0.48819846,0.8893366,-0.74005663,0.49053514,-0.65434164,-0.4130304,0.6016927,0.021582127,0.4195146,0.7372495,0.61214757,0.595293,0.6351013,0.57187045,0.5578599,0.55130774,0.6922106,0.6488985,0.39034095,0.5462348,0.55865425,0.4348721,0.66430885,0.53786844,0.77500266
5.0,-0.9237258,0.3947279,0.5532665,0.42238835,0.22899377,-0.5793019,0.6459784,0.60643506,-0.01201945,0.49112326,0.8932499,-0.7411441,0.49371117,-0.65750206,-0.4121082,0.6045368,0.023404837,0.41878504,0.7361118,0.6113057,0.59251726,0.63436043,0.5710566,0.5571037,0.5497704,0.6882814,0.6494503,0.3883966,0.54471153,0.55770534,0.4314952,0.66295356,0.5363373,0.77412486
5.0,-0.92140734,0.3933233,0.54970425,0.42051274,0.22634286,-0.5773445,0.6444934,0.60496163,-0.010155799,0.4888668,0.8902371,-0.74029523,0.4912796,-0.6550783,-0.41281655,0.6022709,0.02199012,0.41936862,0.73698616,0.6119545,0.59466505,0.6349031,0.5716806,0.5576985,0.5509455,0.6913568,0.64901835,0.3898951,0.5459226,0.5584182,0.4341013,0.66400194,0.53754973,0.7748186
6.0,-0.9212495,0.39315552,0.5492673,0.42020765,0.22585887,-0.5771633,0.64438874,0.6048946,-0.009875502,0.48861736,0.88991964,-0.7402791,0.4909461,-0.65474063,-0.4130541,0.60207504,0.021763444,0.41932946,0.7370593,0.6119942,0.5949366,0.6349104,0.5716581,0.5577064,0.5510141,0.6918094,0.6488492,0.39003834,0.54595065,0.5583946,0.43441507,0.6640889,0.537664,0.77486277
4.0,-0.9219079,0.39347923,0.55000216,0.42049232,0.22627345,-0.57768667,0.6448365,0.6053017,-0.010214709,0.4891618,0.8906612,-0.74057144,0.4914673,-0.65525806,-0.41308522,0.6025531,0.021993205,0.41909498,0.73681074,0.6117958,0.59447825,0.63466793,0.57138824,0.55751514,0.5506379,0.6912906,0.64878535,0.3896533,0.5455948,0.55806345,0.4338334,0.66381013,0.53740525,0.7746839
4.0,-0.91956073,0.3923561,0.54748726,0.41957048,0.22496435,-0.57583016,0.6432419,0.60384095,-0.009101709,0.48727322,0.8880623,-0.73951966,0.4896866,-0.6535009,-0.4128601,0.60086507,0.021240383,0.41997686,0.73768866,0.61250526,0.596046,0.6355539,0.5723916,0.5582212,0.5519847,0.6929873,0.64909047,0.3910088,0.54689217,0.55928624,0.43584052,0.6647941,0.53831244,0.7753159
5.0,-0.9198077,0.3923769,0.54732746,0.41927892,0.2246277,-0.5760072,0.6434616,0.60395455,-0.008947946,0.48733622,0.88819766,-0.73971087,0.4896717,-0.6534704,-0.41319856,0.60073125,0.021066353,0.41980365,0.7375924,0.6124025,0.5961021,0.63528526,0.57213813,0.5581205,0.5517572,0.6933618,0.6487781,0.39091435,0.54676557,0.5589326,0.435848,0.6647158,0.5383709,0.7752839
7.0,-0.9213952,0.39345235,0.550248,0.42100862,0.22698843,-0.57737446,0.6444233,0.6049934,-0.010523424,0.48904312,0.89041996,-0.7401898,0.4915673,-0.655384,-0.41237405,0.602631,0.022323117,0.4194974,0.73699206,0.61199105,0.59437376,0.635115,0.571883,0.55774444,0.5510537,0.69063663,0.6493932,0.38983214,0.545937,0.5587084,0.43380976,0.66397214,0.5373686,0.7747779
5.0,-0.9228071,0.39441353,0.55313,0.42279986,0.22929913,-0.57851833,0.64518726,0.6060532,-0.012116667,0.4905917,0.89238083,-0.74061644,0.49326932,-0.6571439,-0.41142857,0.60467196,0.023587316,0.41923708,0.73648834,0.61165154,0.5927184,0.6351617,0.57179356,0.55740994,0.55053455,0.6877529,0.6501295,0.38888016,0.5451091,0.55872685,0.43190837,0.66330737,0.5363229,0.7742444
2.0,-0.9180611,0.3911358,0.5439493,0.4172907,0.22174057,-0.5744587,0.64238787,0.60287565,-0.007066665,0.48535734,0.88565785,-0.7392156,0.48741853,-0.65118754,-0.41427746,0.5987082,0.019575685,0.42003843,0.73828447,0.6128557,0.5981214,0.63548684,0.5723484,0.55848557,0.5525485,0.6965767,0.64798987,0.39214954,0.54758173,0.5591371,0.4382254,0.66556853,0.53945565,0.77583635
6.0,-0.9207317,0.3927275,0.54796475,0.41938582,0.22467515,-0.57669085,0.6441156,0.6045334,-0.009107938,0.4879468,0.8890751,-0.7401693,0.49012178,-0.65390325,-0.41363016,0.6012799,0.02114439,0.41932985,0.7372582,0.6121123,0.5956881,0.6348669,0.571608,0.5577941,0.55119926,0.69317055,0.64841926,0.3904401,0.546199,0.5583089,0.43527877,0.6643688,0.53808135,0.7750672
3.0,-0.91728044,0.39096403,0.54367113,0.41755065,0.22214141,-0.573935,0.6418511,0.60232794,-0.007109182,0.48499787,0.88509667,-0.73873526,0.48725438,-0.65104234,-0.41371512,0.5983545,0.019710109,0.4205165,0.7385431,0.6131167,0.5982995,0.63592464,0.57286036,0.55880225,0.55305517,0.6964468,0.64848936,0.39249495,0.54813075,0.55977815,0.43853232,0.6658531,0.539627,0.7760566
6.0,-0.92021716,0.3925742,0.5478294,0.4194994,0.22488445,-0.57631695,0.64372015,0.60423785,-0.009166274,0.48766994,0.88864845,-0.73988205,0.48997575,-0.65377414,-0.4132149,0.60112286,0.021227792,0.41964117,0.737447,0.61228687,0.59580654,0.6351822,0.57198685,0.55799073,0.5515502,0.6929795,0.64876086,0.39068043,0.5465098,0.55876917,0.43548226,0.6645441,0.5381703,0.7751603
3.0,-0.91997814,0.39266753,0.54840165,0.4201387,0.22576523,-0.5761965,0.64347935,0.6041238,-0.009629227,0.48777264,0.88868773,-0.7396286,0.49026483,-0.65409577,-0.41251156,0.60143757,0.021656707,0.41994047,0.73752666,0.6124042,0.5955086,0.63555765,0.5723886,0.5581413,0.5518225,0.6920583,0.64935136,0.39070794,0.5466875,0.55930316,0.43522182,0.664586,0.5380119,0.77516365
5.0,-0.91981834,0.39242727,0.5475116,0.41948017,0.2248098,-0.57602155,0.6434471,0.6039799,-0.009037869,0.48739803,0.8882705,-0.73966426,0.4897439,-0.6535437,-0.41310525,0.6009173,0.021174625,0.41981024,0.7375952,0.61241513,0.5960098,0.635377,0.5721812,0.5581168,0.55180097,0.6931501,0.64888966,0.3908915,0.5467365,0.5590299,0.43575975,0.6647103,0.5382811,0.77527744
4.0,-0.920017,0.39249605,0.5477856,0.41955888,0.22493693,-0.5761344,0.64354557,0.60415787,-0.009184979,0.48754925,0.88844293,-0.7397814,0.48986834,-0.65368974,-0.41306797,0.6011261,0.02125682,0.41974366,0.7375281,0.6123596,0.5958606,0.63534755,0.57214814,0.5580608,0.5517101,0.6928722,0.6488996,0.39078924,0.546601,0.55898315,0.43558326,0.6646175,0.5381773,0.7751816
4.0,-0.9195029,0.39224917,0.5472702,0.41937706,0.22468549,-0.5757205,0.64318985,0.603849,-0.008973345,0.48714328,0.8878709,-0.7395533,0.48948723,-0.65331924,-0.41298303,0.6007777,0.021109313,0.41994664,0.7377199,0.61251706,0.596186,0.6355582,0.5723891,0.5582213,0.55201256,0.6931784,0.64898866,0.39108655,0.54688376,0.559273,0.43600783,0.6648291,0.53836685,0.7753078
6.0,-0.9170088,0.39090407,0.543928,0.41779357,0.22250587,-0.5737214,0.64157945,0.60225195,-0.0073503703,0.48490554,0.8849018,-0.7385542,0.48726344,-0.6510647,-0.4132473,0.59853524,0.019902512,0.42073172,0.7386598,0.6132299,0.59821737,0.6362254,0.5731924,0.55891657,0.55330473,0.69587517,0.6488578,0.39260265,0.54823726,0.5601954,0.438499,0.665911,0.5395583,0.7760323
7.0,-0.9205304,0.3928823,0.5487446,0.42016226,0.22578457,-0.576623,0.6438853,0.6044434,-0.009709369,0.4881379,0.8892276,-0.7399062,0.49055535,-0.6543679,-0.4127785,0.60169196,0.02168949,0.41966796,0.7373216,0.6122242,0.595273,0.6352641,0.57205296,0.55795,0.5514663,0.69200605,0.6491142,0.3904176,0.5463743,0.5588901,0.43488443,0.6643765,0.53787005,0.77504647
4.0,-0.92037827,0.3926124,0.54801357,0.41959807,0.22485876,-0.5763793,0.6437869,0.6044173,-0.009199562,0.48775464,0.88875055,-0.7399546,0.48997778,-0.65378475,-0.41330078,0.60142064,0.021265507,0.41951346,0.7374105,0.612253,0.59572846,0.6352193,0.5719278,0.5579112,0.5515134,0.69283104,0.6487342,0.39061987,0.5463287,0.5587518,0.43539903,0.66449,0.5380352,0.77509093
7.0,-0.9216986,0.3934273,0.5498437,0.42050722,0.22627696,-0.57756513,0.6447091,0.60513586,-0.010149382,0.48903817,0.89050716,-0.74043626,0.49139142,-0.65517026,-0.41301867,0.60242265,0.021980077,0.4191941,0.73688346,0.6118615,0.5945701,0.63475066,0.5714776,0.5575835,0.5507594,0.6914002,0.6488606,0.38974953,0.54573345,0.5581849,0.433955,0.6638975,0.53747046,0.77476436
1.0,-0.91726774,0.39107823,0.5443492,0.41799334,0.2228693,-0.5739714,0.6417578,0.6023867,-0.0075943917,0.48518145,0.88527316,-0.73864406,0.48759592,-0.65139204,-0.4131223,0.59872615,0.020078242,0.42070097,0.7385505,0.6131535,0.5979503,0.6361309,0.5731328,0.55886513,0.5531532,0.6955064,0.6489224,0.39241838,0.5481399,0.5601026,0.43816802,0.66578233,0.5394491,0.7759593
3.0,-0.91941226,0.39197302,0.5460579,0.41846374,0.2233176,-0.5756033,0.6432625,0.60370374,-0.008126551,0.4867016,0.8874312,-0.7396567,0.48882324,-0.65259624,-0.4139234,0.60009134,0.020420298,0.41968232,0.73776525,0.6124877,0.59684694,0.6352177,0.57198656,0.558135,0.5518905,0.69478154,0.6482589,0.39127356,0.546879,0.558764,0.4366944,0.6649661,0.53872,0.7754607
4.0,-0.91903067,0.39190942,0.5461931,0.41870028,0.22378388,-0.5753415,0.6429476,0.60349023,-0.008366698,0.4865846,0.88719213,-0.7394278,0.48886967,-0.6526703,-0.41337952,0.6000396,0.02062285,0.42000327,0.73789436,0.61262405,0.5967993,0.63550025,0.57236964,0.55831933,0.5521679,0.694299,0.6486709,0.3914168,0.5471498,0.5592055,0.43670192,0.6650649,0.5387468,0.7754979
2.0,-0.916312,0.39030194,0.54217976,0.41660076,0.22092932,-0.5730697,0.64119244,0.6018006,-0.00638886,0.48398548,0.8837375,-0.7384713,0.48618478,-0.6499774,-0.4139169,0.59738857,0.01906915,0.42077574,0.73892957,0.61337864,0.59922695,0.636125,0.5731616,0.5590526,0.5535307,0.69762516,0.64828557,0.3931464,0.54858875,0.560063,0.43965086,0.66626924,0.5401568,0.77626
2.0,-0.9144649,0.3894511,0.5403406,0.4159873,0.22002918,-0.571621,0.6399313,0.60067594,-0.0056091305,0.4825306,0.8817523,-0.73761606,0.48485523,-0.6486263,-0.41361484,0.5961617,0.018550575,0.42148638,0.73963046,0.6139466,0.6004024,0.6368599,0.5739706,0.55961347,0.5545992,0.6987869,0.64860076,0.39419383,0.5495782,0.5610574,0.44116592,0.66702193,0.5408244,0.7767387
2.0,-0.9149372,0.3893699,0.53944993,0.41514713,0.21865186,-0.5718789,0.64037937,0.60091275,-0.0048372075,0.48243624,0.88179994,-0.73804516,0.48442012,-0.6481698,-0.41483918,0.59581685,0.017893806,0.42092204,0.73948294,0.6137363,0.6008442,0.6362867,0.57325435,0.55932426,0.5541628,0.7003205,0.64764637,0.39411628,0.54922986,0.56019104,0.44155526,0.6669797,0.5409907,0.7767555
5.0,-0.9230532,0.39438832,0.55269873,0.4223148,0.22862324,-0.57869244,0.6454504,0.6061266,-0.011729576,0.49056977,0.89245325,-0.74080807,0.4931031,-0.6569246,-0.4120457,0.6044087,0.023252845,0.41897175,0.7363947,0.61153936,0.5929277,0.6348081,0.57140666,0.5572723,0.55026567,0.6885452,0.64962304,0.388814,0.5449591,0.5582267,0.43206984,0.6632516,0.53644824,0.7742643
2.0,-0.91966486,0.3924594,0.54782677,0.4198082,0.22528687,-0.57593083,0.6432894,0.6039195,-0.009305103,0.48743266,0.8882563,-0.7395245,0.48988688,-0.65370625,-0.4126882,0.6010857,0.021408722,0.4199903,0.7376493,0.612487,0.59585327,0.6355964,0.5724288,0.5582081,0.5519647,0.6926117,0.6492276,0.39092016,0.5468387,0.55934614,0.43562678,0.66473466,0.5381996,0.77526855
5.0,-0.9212377,0.3933801,0.5500352,0.4209039,0.22687998,-0.5772698,0.644334,0.60486853,-0.010427469,0.4889143,0.8902561,-0.7401208,0.49145937,-0.6552692,-0.41237828,0.60244673,0.022251233,0.41956225,0.73704505,0.61203283,0.5944935,0.63513297,0.57192886,0.5577948,0.5511217,0.69082093,0.6493864,0.38991827,0.54604554,0.5587499,0.43395117,0.6640379,0.5374607,0.77483386
