label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13
1.0,0.0037637502,-0.005366167,0.00042572618,0.0045574084,-0.003432095,0.0037588924,-0.005675085,-0.0046284497,-0.0044398904,-0.005752095,-0.008720808,0.01450666,-0.012284955,0.99444747,0.9981595,1.0028528,1.0010042,0.9926679,0.99466777,0.9970597,0.9920108,0.99672884,0.9997492,0.99523246,0.99709284,0.99309546
1.0,0.0035571605,-0.0057281572,0.0029240474,0.006502107,-0.005274527,0.0023600608,-0.0043583624,-0.005941808,-0.0045237783,-0.0064209765,-0.005575292,0.012403763,-0.009629934,0.99596393,0.99961144,1.0046223,1.0006543,0.99207497,0.9936579,0.9978175,0.9930724,0.9951052,1.000609,0.9957767,0.99811774,0.99411476
1.0,0.005345531,-0.009656565,0.0008590892,0.0051340386,-0.0061003193,0.0046839043,-0.0072274283,-0.0064589977,-0.007437516,-0.0051208446,-0.012049641,0.017764237,-0.016323278,0.9936516,0.9968536,1.0028366,1.0024744,0.9935659,0.99513584,0.9962728,0.9899732,0.9984536,0.9993415,0.9944945,0.9975602,0.9927513
1.0,0.0039808974,-0.0061851647,0.0010516793,0.0050786138,-0.0042915344,0.0033807456,-0.0056616813,-0.0051935017,-0.004859696,-0.005812791,-0.008497216,0.0145143885,-0.012096036,0.994611,0.9983052,1.0033408,1.0011045,0.9926266,0.9945171,0.9970907,0.99194014,0.9966704,0.9999274,0.9952327,0.99736935,0.9933448
1.0,0.010629095,-0.027138257,0.008045748,0.015445769,-0.0217705,0.008484509,-0.013334492,-0.016221456,-0.018039053,-0.006252856,-0.021791082,0.028819729,-0.021951992,0.9903912,0.9885722,1.0072302,1.0095137,0.99682724,0.9947901,0.9922396,0.9874402,1.0021791,1.0024145,0.99762297,0.9996107,0.9965453
1.0,0.0068719536,-0.013282018,0.0031573325,0.0073839426,-0.0098509565,0.0023467392,-0.0074989274,-0.008787796,-0.008792923,-0.005831682,-0.010686874,0.017123295,-0.012490348,0.99354124,0.9979267,1.0057707,1.0026983,0.99315816,0.99368,0.9962107,0.9901696,0.9980801,1.000539,0.9948447,0.99863756,0.9937419
1.0,-0.0015844256,0.0055623576,-0.0024740323,0.0015587062,0.0047402307,0.0066955723,-0.0026564486,0.00065066665,0.0011283774,-0.0055886144,-0.006219603,0.0119845085,-0.014364234,0.99635863,0.9967987,0.99773717,0.9990345,0.9923133,0.9966105,0.9980644,0.99493337,0.9947051,0.99890286,0.9961993,0.9950235,0.99301547
1.0,0.005098298,-0.008850707,0.00701838,0.0102608055,-0.010022253,-0.000220716,-0.0035280176,-0.009169161,-0.00614518,-0.007717748,-0.0016240403,0.009405856,-0.0032884814,0.9971405,1.0024706,1.0089164,1.0009291,0.99124616,0.99055994,0.9982311,0.9944341,0.9929975,1.0023133,0.99691844,1.0001628,0.9952881
1.0,0.011826187,-0.029660894,0.009606466,0.018021204,-0.02471622,0.009458713,-0.014224349,-0.01817967,-0.019758249,-0.007262406,-0.022225581,0.029703181,-0.020610645,0.98983526,0.98726976,1.0083798,1.0104964,0.9972576,0.9939542,0.99178874,0.9878852,1.0020465,1.0034539,0.9987632,1.0000148,0.9970978
1.0,0.013342805,-0.02966627,0.008702926,0.01584424,-0.024245664,0.0043701455,-0.012845518,-0.01802332,-0.018834375,-0.0073761875,-0.017528158,0.02529167,-0.013650632,0.98991364,0.992797,1.0104271,1.0081538,0.9956856,0.991477,0.99312633,0.98790216,1.0008936,1.003238,0.99678236,1.0009387,0.99546
1.0,-0.0026606098,0.00869081,-0.0016787052,0.0025302246,0.0059015527,0.006446399,-0.0010898672,0.0012546405,0.0034598447,-0.0065121334,-0.0024245754,0.008321398,-0.008791456,0.99737614,0.99853,0.99908245,0.99822956,0.99150836,0.9952284,0.9987443,0.9974757,0.9921201,0.99971986,0.9978092,0.99512124,0.99319726
1.0,0.017733864,-0.04027006,0.016851291,0.030797541,-0.03936699,0.01057281,-0.016742269,-0.028441928,-0.027276888,-0.014423526,-0.01791637,0.029837478,-0.008175158,0.98779315,0.9838075,1.0134747,1.0133924,0.99841076,0.9874093,0.9913658,0.99250996,1.0004768,1.0099112,1.0040001,1.0026447,1.0000339
1.0,0.008479148,-0.018301332,0.0045465007,0.009159744,-0.013745472,0.0027881786,-0.009080019,-0.0112129,-0.011860071,-0.0056519797,-0.013504066,0.020323914,-0.015084706,0.992621,0.9961801,1.0065345,1.0043339,0.99401003,0.99381,0.99529,0.98876196,0.9995454,1.0008379,0.99476784,0.99927354,0.9943552
1.0,0.006710224,-0.012700861,0.002008006,0.0064931214,-0.008795194,0.0031995773,-0.0080006495,-0.00799074,-0.008627379,-0.005492692,-0.0121593475,0.018170133,-0.014262003,0.99295205,0.9970721,1.0047189,1.0028923,0.99348444,0.9943828,0.99593633,0.9897445,0.99879634,1.0001009,0.9946581,0.9980699,0.993483
1.0,-0.003405109,0.009475339,-0.0012958795,0.0027144328,0.0061689913,0.0065839104,-0.00060337037,0.001428023,0.0037343577,-0.0064453203,-0.0019749552,0.008183848,-0.009593518,0.9980495,0.99828804,0.9986526,0.9980718,0.99140036,0.99560624,0.9989094,0.9977526,0.99180895,0.99974346,0.9979366,0.99502313,0.99355775
1.0,0.007486455,-0.015014445,0.0039361566,0.00816223,-0.011384875,0.0021622777,-0.007775642,-0.00980489,-0.009827781,-0.0058900863,-0.0109632425,0.017686207,-0.012680009,0.9934602,0.9977812,1.0063587,1.0030904,0.9933068,0.99345434,0.99609077,0.9898372,0.9982714,1.0007316,0.9948025,0.9990711,0.9939554
1.0,0.008393228,-0.017541097,0.0020752028,0.007640086,-0.011816189,0.0053790286,-0.010770032,-0.009709969,-0.011923835,-0.0048443265,-0.017825171,0.023319826,-0.01940212,0.9910445,0.99384695,1.004435,1.0053525,0.9949122,0.9954164,0.9942618,0.9876948,1.0013111,0.99994123,0.99478614,0.99785453,0.99375355
1.0,0.007834099,-0.020425068,0.0041764677,0.01031512,-0.014509626,0.009023145,-0.011945173,-0.01158566,-0.014531571,-0.004273583,-0.02193892,0.027579218,-0.02647916,0.9913587,0.98984355,1.0036304,1.0080427,0.99655855,0.9971203,0.9930895,0.9867288,1.002278,0.9999201,0.99597144,0.99821025,0.99499434
1.0,-0.018770672,0.039626796,-0.0005973503,0.0059534535,0.02138428,0.01576624,0.011172663,0.011418134,0.020247906,-0.008927644,0.014056407,-0.005226546,0.0022774395,1.0052973,0.9974072,0.9932943,0.99484706,0.9891637,0.99477893,1.0019996,1.0145539,0.9774421,1.0023818,1.0095832,0.9910343,0.9975053
1.0,-0.0055368394,0.0150154,-0.0024863854,0.0021720082,0.009871833,0.0081289,0.0009653978,0.0037121326,0.0072260164,-0.0069929715,0.0005906001,0.0052947463,-0.0057919584,0.9984604,0.99865806,0.99786216,0.9972952,0.9910293,0.9949594,0.9992826,1.0006002,0.98955345,0.9999994,0.9997176,0.994262,0.9932158
1.0,0.012410201,-0.03307852,0.01295048,0.021475166,-0.028961904,0.009275261,-0.013723783,-0.021226354,-0.021853002,-0.0083704265,-0.020364217,0.029566575,-0.018736476,0.9906966,0.9865363,1.0097811,1.0110129,0.9974837,0.9924195,0.99180835,0.9888626,1.0012956,1.0049163,0.9997177,1.0015713,0.9982206
1.0,0.004344657,-0.0076482613,0.0014416203,0.0053773522,-0.0053265393,0.003687948,-0.005963601,-0.0059278235,-0.005961799,-0.0055545056,-0.009407274,0.015646975,-0.013974441,0.99462944,0.99779963,1.0032115,1.0015584,0.9929327,0.9948293,0.99695736,0.9912216,0.997197,0.9997755,0.9948957,0.99762714,0.9933872
1.0,0.01284086,-0.029499179,0.010155655,0.015971728,-0.02477175,0.0017794073,-0.01098913,-0.018549643,-0.018268494,-0.0074876742,-0.013830751,0.02267138,-0.011027572,0.99150634,0.9950543,1.0114359,1.0069284,0.99482375,0.9904244,0.994064,0.98858815,0.9996761,1.0035671,0.9962112,1.0020868,0.9958503
1.0,0.0076898634,-0.015857985,0.0039975643,0.008323409,-0.011908375,0.0023539662,-0.0081685595,-0.010093898,-0.010329921,-0.0057532666,-0.011805441,0.018514166,-0.013539347,0.9932128,0.99726266,1.0062934,1.003431,0.99350166,0.99365115,0.9958251,0.98949414,0.9987064,1.0007268,0.9947595,0.99904823,0.9940684
1.0,0.011674903,-0.03229469,0.015541591,0.027576298,-0.030860126,0.017784532,-0.01614901,-0.02266632,-0.023598205,-0.010972591,-0.024830021,0.033720512,-0.022835914,0.99027777,0.9785104,1.0084001,1.0143449,0.99961406,0.994095,0.990387,0.990839,1.0013807,1.0067642,1.0045772,1.0004244,1.0005049
1.0,0.00045137852,0.0012841653,-0.0012737736,0.002709888,0.0015718192,0.00539314,-0.0038419105,-0.0013657808,-0.0009919116,-0.0055820486,-0.0071695894,0.012934205,-0.013632903,0.9956988,0.99739116,0.99978757,0.9997703,0.9923989,0.9959386,0.9976889,0.9937374,0.9955281,0.9992185,0.9957699,0.9958061,0.99313676
1.0,0.003977515,-0.00622678,0.003772147,0.0073500127,-0.006171517,0.0016269013,-0.004166756,-0.0066118687,-0.0046054013,-0.00682637,-0.0044075176,0.011312323,-0.0072039515,0.99616957,1.0005866,1.0059086,1.0005978,0.991766,0.99275154,0.99794734,0.99356735,0.994406,1.0010614,0.9961807,0.9985661,0.99419487
